New Zealand,December 2014,Net Electricity Production,Hydro,1974.91,GWh
New Zealand,December 2014,Net Electricity Production,Total Combustible Fuels,641.593,GWh
New Zealand,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",193.595,GWh
New Zealand,December 2014,Net Electricity Production,Oil and Petroleum Products,0.278,GWh
New Zealand,December 2014,Net Electricity Production,Natural Gas,397.086,GWh
New Zealand,December 2014,Net Electricity Production,Combustible Renewables,50.634,GWh
New Zealand,December 2014,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
New Zealand,December 2014,Net Electricity Production,Geothermal,636.407,GWh
New Zealand,December 2014,Net Electricity Production,Solar,2.205,GWh
New Zealand,December 2014,Net Electricity Production,Not Specified,3.949,GWh
New Zealand,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2848.557,GWh
New Zealand,December 2014,Total Imports,Electricity,0,GWh
New Zealand,December 2014,Total Exports,Electricity,0,GWh
New Zealand,December 2014,Used for pumped storage,Electricity,0,GWh
New Zealand,December 2014,Distribution Losses,Electricity,228.2,GWh
New Zealand,December 2014,Final Consumption (Calculated),Electricity,3215.266,GWh
New Zealand,December 2014,Net Electricity Production,Wind,184.401,GWh
Norway,December 2014,Net Electricity Production,Electricity,14303.365,GWh
Norway,December 2014,Net Electricity Production,Hydro,13729.917,GWh
Norway,December 2014,Net Electricity Production,Total Combustible Fuels,287.481,GWh
Norway,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",13.866,GWh
Norway,December 2014,Net Electricity Production,Oil and Petroleum Products,2.561,GWh
Norway,December 2014,Net Electricity Production,Natural Gas,229.72,GWh
Norway,December 2014,Net Electricity Production,Combustible Renewables,22.787,GWh
Norway,December 2014,Net Electricity Production,Other Combustible Non-Renewables,18.547,GWh
Norway,December 2014,Net Electricity Production,Solar,0,GWh
Norway,December 2014,Net Electricity Production,Not Specified,26.083,GWh
Norway,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",14012.587,GWh
Norway,December 2014,Total Imports,Electricity,807.127,GWh
Norway,December 2014,Total Exports,Electricity,1818.917,GWh
Norway,December 2014,Used for pumped storage,Electricity,100.98,GWh
Norway,December 2014,Distribution Losses,Electricity,778.177,GWh
Norway,December 2014,Final Consumption (Calculated),Electricity,12412.418,GWh
Norway,December 2014,Net Electricity Production,Wind,259.883,GWh
Poland,December 2014,Net Electricity Production,Electricity,13485.174,GWh
Poland,December 2014,Net Electricity Production,Hydro,212.786,GWh
Poland,December 2014,Net Electricity Production,Total Combustible Fuels,12177.38,GWh
Poland,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",10561.77,GWh
Poland,December 2014,Net Electricity Production,Oil and Petroleum Products,130.254,GWh
Poland,December 2014,Net Electricity Production,Natural Gas,617.189,GWh
Poland,December 2014,Net Electricity Production,Combustible Renewables,864.081,GWh
Poland,December 2014,Net Electricity Production,Other Combustible Non-Renewables,4.086,GWh
Poland,December 2014,Net Electricity Production,Geothermal,0,GWh
Poland,December 2014,Net Electricity Production,Solar,0.089,GWh
Poland,December 2014,Net Electricity Production,Not Specified,11.333,GWh
Poland,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2160.542,GWh
Poland,December 2014,Total Imports,Electricity,1290.904,GWh
Poland,December 2014,Total Exports,Electricity,1263,GWh
Poland,December 2014,Used for pumped storage,Electricity,64.59,GWh
Poland,December 2014,Distribution Losses,Electricity,951.319,GWh
Poland,December 2014,Final Consumption (Calculated),Electricity,12497.169,GWh
Poland,December 2014,Net Electricity Production,Wind,1083.586,GWh
Portugal,December 2014,Net Electricity Production,Electricity,4675.806,GWh
Portugal,December 2014,Net Electricity Production,Nuclear,0,GWh
Portugal,December 2014,Net Electricity Production,Hydro,1442.069,GWh
Portugal,December 2014,Net Electricity Production,Total Combustible Fuels,2120.372,GWh
Portugal,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",1081.173,GWh
Portugal,December 2014,Net Electricity Production,Oil and Petroleum Products,122.754,GWh
Portugal,December 2014,Net Electricity Production,Natural Gas,618.201,GWh
Portugal,December 2014,Net Electricity Production,Combustible Renewables,275.721,GWh
Portugal,December 2014,Net Electricity Production,Other Combustible Non-Renewables,22.524,GWh
Portugal,December 2014,Net Electricity Production,Geothermal,15.25,GWh
Portugal,December 2014,Net Electricity Production,Solar,44.177,GWh
Portugal,December 2014,Net Electricity Production,Not Specified,0.5,GWh
Portugal,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2830.655,GWh
Portugal,December 2014,Total Imports,Electricity,661.077,GWh
Portugal,December 2014,Total Exports,Electricity,557.19,GWh
Portugal,December 2014,Used for pumped storage,Electricity,90.083,GWh
Portugal,December 2014,Distribution Losses,Electricity,472.617,GWh
Portugal,December 2014,Final Consumption (Calculated),Electricity,4216.992,GWh
Portugal,December 2014,Net Electricity Production,Wind,1053.438,GWh
Slovak Republic,December 2014,Net Electricity Production,Electricity,2256.421,GWh
Slovak Republic,December 2014,Net Electricity Production,Nuclear,1328.275,GWh
Slovak Republic,December 2014,Net Electricity Production,Hydro,300.491,GWh
Slovak Republic,December 2014,Net Electricity Production,Total Combustible Fuels,601.416,GWh
Slovak Republic,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",300.395,GWh
Slovak Republic,December 2014,Net Electricity Production,Oil and Petroleum Products,27.032,GWh
Slovak Republic,December 2014,Net Electricity Production,Natural Gas,144.916,GWh
Slovak Republic,December 2014,Net Electricity Production,Combustible Renewables,126.835,GWh
Slovak Republic,December 2014,Net Electricity Production,Other Combustible Non-Renewables,2.238,GWh
Slovak Republic,December 2014,Net Electricity Production,Solar,16.905,GWh
Slovak Republic,December 2014,Net Electricity Production,Not Specified,8.833,GWh
Slovak Republic,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",444.731,GWh
Slovak Republic,December 2014,Total Imports,Electricity,1185.383,GWh
Slovak Republic,December 2014,Total Exports,Electricity,1112.094,GWh
Slovak Republic,December 2014,Used for pumped storage,Electricity,25.671,GWh
Slovak Republic,December 2014,Distribution Losses,Electricity,60.928,GWh
Slovak Republic,December 2014,Final Consumption (Calculated),Electricity,2243.112,GWh
Slovak Republic,December 2014,Net Electricity Production,Wind,0.5,GWh
Slovenia,December 2014,Net Electricity Production,Electricity,1318.573,GWh
Slovenia,December 2014,Net Electricity Production,Nuclear,518,GWh
Slovenia,December 2014,Net Electricity Production,Hydro,501.497,GWh
Slovenia,December 2014,Net Electricity Production,Total Combustible Fuels,290.735,GWh
Slovenia,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",224.749,GWh
Slovenia,December 2014,Net Electricity Production,Oil and Petroleum Products,2.75,GWh
Slovenia,December 2014,Net Electricity Production,Natural Gas,44.507,GWh
Slovenia,December 2014,Net Electricity Production,Combustible Renewables,18.235,GWh
Slovenia,December 2014,Net Electricity Production,Other Combustible Non-Renewables,0.495,GWh
Slovenia,December 2014,Net Electricity Production,Solar,7.99,GWh
Slovenia,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",528.073,GWh
Slovenia,December 2014,Total Imports,Electricity,674.093,GWh
Slovenia,December 2014,Total Exports,Electricity,772.865,GWh
Slovenia,December 2014,Used for pumped storage,Electricity,28.967,GWh
Slovenia,December 2014,Distribution Losses,Electricity,68.76,GWh
Slovenia,December 2014,Final Consumption (Calculated),Electricity,1122.073,GWh
Slovenia,December 2014,Net Electricity Production,Wind,0.351,GWh
Spain,December 2014,Net Electricity Production,Electricity,23716.399,GWh
Spain,December 2014,Net Electricity Production,Nuclear,4809.421,GWh
Spain,December 2014,Net Electricity Production,Hydro,3615.036,GWh
Spain,December 2014,Net Electricity Production,Total Combustible Fuels,9932.714,GWh
Spain,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",4225.188,GWh
Spain,December 2014,Net Electricity Production,Oil and Petroleum Products,1158.326,GWh
Spain,December 2014,Net Electricity Production,Natural Gas,4024.998,GWh
Spain,December 2014,Net Electricity Production,Combustible Renewables,465.251,GWh
Spain,December 2014,Net Electricity Production,Other Combustible Non-Renewables,58.951,GWh
Spain,December 2014,Net Electricity Production,Solar,567.332,GWh
Spain,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",9439.516,GWh
Spain,December 2014,Total Imports,Electricity,1096.931,GWh
Spain,December 2014,Total Exports,Electricity,1458.259,GWh
Spain,December 2014,Used for pumped storage,Electricity,442.283,GWh
Spain,December 2014,Distribution Losses,Electricity,2334.974,GWh
Spain,December 2014,Final Consumption (Calculated),Electricity,20577.815,GWh
Spain,December 2014,Net Electricity Production,Wind,4791.897,GWh
Sweden,December 2014,Net Electricity Production,Electricity,14692.876,GWh
Sweden,December 2014,Net Electricity Production,Nuclear,5863.292,GWh
Sweden,December 2014,Net Electricity Production,Hydro,5591.509,GWh
Sweden,December 2014,Net Electricity Production,Total Combustible Fuels,1663.803,GWh
Sweden,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",175.782,GWh
Sweden,December 2014,Net Electricity Production,Oil and Petroleum Products,47.589,GWh
Sweden,December 2014,Net Electricity Production,Natural Gas,82.558,GWh
Sweden,December 2014,Net Electricity Production,Combustible Renewables,1228.646,GWh
Sweden,December 2014,Net Electricity Production,Other Combustible Non-Renewables,129.228,GWh
Sweden,December 2014,Net Electricity Production,Solar,0.819,GWh
Sweden,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",8394.426,GWh
Sweden,December 2014,Total Imports,Electricity,1317.907,GWh
Sweden,December 2014,Total Exports,Electricity,2272.571,GWh
Sweden,December 2014,Used for pumped storage,Electricity,3.817,GWh
Sweden,December 2014,Distribution Losses,Electricity,824.612,GWh
Sweden,December 2014,Final Consumption (Calculated),Electricity,12909.783,GWh
Sweden,December 2014,Net Electricity Production,Wind,1573.452,GWh
Switzerland,December 2014,Net Electricity Production,Electricity,5949.606,GWh
Switzerland,December 2014,Net Electricity Production,Nuclear,2474,GWh
Switzerland,December 2014,Net Electricity Production,Hydro,3126,GWh
Switzerland,December 2014,Net Electricity Production,Total Combustible Fuels,316.467,GWh
Switzerland,December 2014,Net Electricity Production,Oil and Petroleum Products,2.694,GWh
Switzerland,December 2014,Net Electricity Production,Natural Gas,45.123,GWh
Switzerland,December 2014,Net Electricity Production,Combustible Renewables,151.09,GWh
Switzerland,December 2014,Net Electricity Production,Other Combustible Non-Renewables,117.561,GWh
Switzerland,December 2014,Net Electricity Production,Geothermal,0,GWh
Switzerland,December 2014,Net Electricity Production,Solar,24.722,GWh
Switzerland,December 2014,Net Electricity Production,Not Specified,0,GWh
Switzerland,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3310.229,GWh
Switzerland,December 2014,Total Imports,Electricity,2603.197,GWh
Switzerland,December 2014,Total Exports,Electricity,2689.727,GWh
Switzerland,December 2014,Used for pumped storage,Electricity,187.283,GWh
Switzerland,December 2014,Distribution Losses,Electricity,409.53,GWh
Switzerland,December 2014,Final Consumption (Calculated),Electricity,5266.263,GWh
Switzerland,December 2014,Net Electricity Production,Wind,8.417,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Electricity,20922.517,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Nuclear,0,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Hydro,2518.545,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Total Combustible Fuels,17345.032,GWh
Republic of Turkiye,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",6970.948,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Oil and Petroleum Products,208.994,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Natural Gas,10065.791,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Combustible Renewables,97.979,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Other Combustible Non-Renewables,1.319,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Geothermal,226.299,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Solar,1.953,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Other Renewables,0,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Not Specified,19.306,GWh
Republic of Turkiye,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3656.158,GWh
Republic of Turkiye,December 2014,Total Imports,Electricity,871.432,GWh
Republic of Turkiye,December 2014,Total Exports,Electricity,338.038,GWh
Republic of Turkiye,December 2014,Used for pumped storage,Electricity,0,GWh
Republic of Turkiye,December 2014,Distribution Losses,Electricity,3283.563,GWh
Republic of Turkiye,December 2014,Final Consumption (Calculated),Electricity,18172.347,GWh
Republic of Turkiye,December 2014,Net Electricity Production,Wind,811.382,GWh
United Kingdom,December 2014,Net Electricity Production,Electricity,30626.805,GWh
United Kingdom,December 2014,Net Electricity Production,Nuclear,5500.285,GWh
United Kingdom,December 2014,Net Electricity Production,Hydro,1046.094,GWh
United Kingdom,December 2014,Net Electricity Production,Total Combustible Fuels,19548.672,GWh
United Kingdom,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",9525.717,GWh
United Kingdom,December 2014,Net Electricity Production,Oil and Petroleum Products,174.345,GWh
United Kingdom,December 2014,Net Electricity Production,Natural Gas,7291.748,GWh
United Kingdom,December 2014,Net Electricity Production,Combustible Renewables,2303.405,GWh
United Kingdom,December 2014,Net Electricity Production,Other Combustible Non-Renewables,253.456,GWh
United Kingdom,December 2014,Net Electricity Production,Geothermal,0,GWh
United Kingdom,December 2014,Net Electricity Production,Solar,157.615,GWh
United Kingdom,December 2014,Net Electricity Production,Other Renewables,0.167,GWh
United Kingdom,December 2014,Net Electricity Production,Not Specified,0,GWh
United Kingdom,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",7881.254,GWh
United Kingdom,December 2014,Total Imports,Electricity,1971.611,GWh
United Kingdom,December 2014,Total Exports,Electricity,197.758,GWh
United Kingdom,December 2014,Used for pumped storage,Electricity,466.771,GWh
United Kingdom,December 2014,Distribution Losses,Electricity,2542.938,GWh
United Kingdom,December 2014,Final Consumption (Calculated),Electricity,29390.95,GWh
United Kingdom,December 2014,Net Electricity Production,Wind,4373.973,GWh
United States,December 2014,Net Electricity Production,Electricity,339670.394,GWh
United States,December 2014,Net Electricity Production,Nuclear,73448.233,GWh
United States,December 2014,Net Electricity Production,Hydro,23962.403,GWh
United States,December 2014,Net Electricity Production,Total Combustible Fuels,224484.715,GWh
United States,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",126625.061,GWh
United States,December 2014,Net Electricity Production,Oil and Petroleum Products,2594.479,GWh
United States,December 2014,Net Electricity Production,Natural Gas,88317.483,GWh
United States,December 2014,Net Electricity Production,Combustible Renewables,6015.165,GWh
United States,December 2014,Net Electricity Production,Other Combustible Non-Renewables,932.527,GWh
United States,December 2014,Net Electricity Production,Geothermal,1399.182,GWh
United States,December 2014,Net Electricity Production,Solar,1354.995,GWh
United States,December 2014,Net Electricity Production,Not Specified,332,GWh
United States,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",47420.611,GWh
United States,December 2014,Total Imports,Electricity,5383.092,GWh
United States,December 2014,Total Exports,Electricity,1092.169,GWh
United States,December 2014,Used for pumped storage,Electricity,1937.02,GWh
United States,December 2014,Distribution Losses,Electricity,21050.844,GWh
United States,December 2014,Final Consumption (Calculated),Electricity,320973.453,GWh
United States,December 2014,Net Electricity Production,Wind,14688.866,GWh
OECD Americas,December 2014,Net Electricity Production,Electricity,434842.819,GWh
OECD Americas,December 2014,Net Electricity Production,Nuclear,83601.036,GWh
OECD Americas,December 2014,Net Electricity Production,Hydro,70002.672,GWh
OECD Americas,December 2014,Net Electricity Production,Total Combustible Fuels,259414.638,GWh
OECD Americas,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",137327.219,GWh
OECD Americas,December 2014,Net Electricity Production,Oil and Petroleum Products,5994.671,GWh
OECD Americas,December 2014,Net Electricity Production,Natural Gas,107476.38,GWh
OECD Americas,December 2014,Net Electricity Production,Combustible Renewables,7670.252,GWh
OECD Americas,December 2014,Net Electricity Production,Other Combustible Non-Renewables,946.114,GWh
OECD Americas,December 2014,Net Electricity Production,Geothermal,1878.992,GWh
OECD Americas,December 2014,Net Electricity Production,Solar,1519.814,GWh
OECD Americas,December 2014,Net Electricity Production,Not Specified,542.833,GWh
OECD Americas,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",98954.56,GWh
OECD Americas,December 2014,Total Imports,Electricity,6238.681,GWh
OECD Americas,December 2014,Total Exports,Electricity,6771.076,GWh
OECD Americas,December 2014,Used for pumped storage,Electricity,1957.739,GWh
OECD Americas,December 2014,Distribution Losses,Electricity,30413.874,GWh
OECD Americas,December 2014,Final Consumption (Calculated),Electricity,401938.811,GWh
OECD Americas,December 2014,Net Electricity Production,Wind,17882.83,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Electricity,171234.841,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Nuclear,13050.4,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Hydro,9897.21,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Total Combustible Fuels,141345.471,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",64348.005,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Oil and Petroleum Products,16415.856,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Natural Gas,57397.038,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Combustible Renewables,1855.03,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Other Combustible Non-Renewables,1389.372,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Geothermal,854.97,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Solar,2198.037,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Other Renewables,41,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Not Specified,1845.401,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",16848.601,GWh
OECD Asia Oceania,December 2014,Total Imports,Electricity,0,GWh
OECD Asia Oceania,December 2014,Total Exports,Electricity,0,GWh
OECD Asia Oceania,December 2014,Used for pumped storage,Electricity,880.008,GWh
OECD Asia Oceania,December 2014,Distribution Losses,Electricity,7094.071,GWh
OECD Asia Oceania,December 2014,Final Consumption (Calculated),Electricity,163260.762,GWh
OECD Asia Oceania,December 2014,Net Electricity Production,Wind,2002.354,GWh
OECD Europe,December 2014,Net Electricity Production,Electricity,315452.612,GWh
OECD Europe,December 2014,Net Electricity Production,Nuclear,79232.243,GWh
OECD Europe,December 2014,Net Electricity Production,Hydro,50394.817,GWh
OECD Europe,December 2014,Net Electricity Production,Total Combustible Fuels,149174.288,GWh
OECD Europe,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",74983.874,GWh
OECD Europe,December 2014,Net Electricity Production,Oil and Petroleum Products,5466.396,GWh
OECD Europe,December 2014,Net Electricity Production,Natural Gas,51084.248,GWh
OECD Europe,December 2014,Net Electricity Production,Combustible Renewables,15481.437,GWh
OECD Europe,December 2014,Net Electricity Production,Other Combustible Non-Renewables,2158.332,GWh
OECD Europe,December 2014,Net Electricity Production,Geothermal,1195.851,GWh
OECD Europe,December 2014,Net Electricity Production,Solar,2613.45,GWh
OECD Europe,December 2014,Net Electricity Production,Other Renewables,39.719,GWh
OECD Europe,December 2014,Net Electricity Production,Not Specified,447.875,GWh
OECD Europe,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",102079.641,GWh
OECD Europe,December 2014,Total Imports,Electricity,37117.225,GWh
OECD Europe,December 2014,Total Exports,Electricity,35706.339,GWh
OECD Europe,December 2014,Used for pumped storage,Electricity,4072.692,GWh
OECD Europe,December 2014,Distribution Losses,Electricity,22563.256,GWh
OECD Europe,December 2014,Final Consumption (Calculated),Electricity,290227.546,GWh
OECD Europe,December 2014,Net Electricity Production,Wind,32354.367,GWh
OECD Total,December 2014,Net Electricity Production,Electricity,921530.272,GWh
OECD Total,December 2014,Net Electricity Production,Nuclear,175883.679,GWh
OECD Total,December 2014,Net Electricity Production,Hydro,130294.699,GWh
OECD Total,December 2014,Net Electricity Production,Total Combustible Fuels,549934.397,GWh
OECD Total,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",276659.098,GWh
OECD Total,December 2014,Net Electricity Production,Oil and Petroleum Products,27876.923,GWh
OECD Total,December 2014,Net Electricity Production,Natural Gas,215957.666,GWh
OECD Total,December 2014,Net Electricity Production,Combustible Renewables,25006.719,GWh
OECD Total,December 2014,Net Electricity Production,Other Combustible Non-Renewables,4493.818,GWh
OECD Total,December 2014,Net Electricity Production,Geothermal,3929.813,GWh
OECD Total,December 2014,Net Electricity Production,Solar,6331.301,GWh
OECD Total,December 2014,Net Electricity Production,Other Renewables,80.719,GWh
OECD Total,December 2014,Net Electricity Production,Not Specified,2836.109,GWh
OECD Total,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",217882.802,GWh
OECD Total,December 2014,Total Imports,Electricity,43355.906,GWh
OECD Total,December 2014,Total Exports,Electricity,42477.415,GWh
OECD Total,December 2014,Used for pumped storage,Electricity,6910.439,GWh
OECD Total,December 2014,Distribution Losses,Electricity,60071.201,GWh
OECD Total,December 2014,Final Consumption (Calculated),Electricity,855427.119,GWh
OECD Total,December 2014,Net Electricity Production,Wind,52239.551,GWh
IEA Total,December 2014,Net Electricity Production,Electricity,906301.172,GWh
IEA Total,December 2014,Net Electricity Production,Nuclear,175365.679,GWh
IEA Total,December 2014,Net Electricity Production,Hydro,122017.5,GWh
IEA Total,December 2014,Net Electricity Production,Total Combustible Fuels,544281.48,GWh
IEA Total,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",273873.934,GWh
IEA Total,December 2014,Net Electricity Production,Oil and Petroleum Products,27541.554,GWh
IEA Total,December 2014,Net Electricity Production,Natural Gas,213988.066,GWh
IEA Total,December 2014,Net Electricity Production,Combustible Renewables,24444.431,GWh
IEA Total,December 2014,Net Electricity Production,Other Combustible Non-Renewables,4493.323,GWh
IEA Total,December 2014,Net Electricity Production,Geothermal,3484.274,GWh
IEA Total,December 2014,Net Electricity Production,Solar,6232.9,GWh
IEA Total,December 2014,Net Electricity Production,Other Renewables,80.719,GWh
IEA Total,December 2014,Net Electricity Production,Not Specified,2811.859,GWh
IEA Total,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",208286.582,GWh
IEA Total,December 2014,Total Imports,Electricity,42289.627,GWh
IEA Total,December 2014,Total Exports,Electricity,41419.809,GWh
IEA Total,December 2014,Used for pumped storage,Electricity,6881.472,GWh
IEA Total,December 2014,Distribution Losses,Electricity,59036.966,GWh
IEA Total,December 2014,Final Consumption (Calculated),Electricity,841252.549,GWh
IEA Total,December 2014,Net Electricity Production,Wind,52026.758,GWh
Montenegro,December 2014,Net Electricity Production,Electricity,362.3205,GWh
Montenegro,December 2014,Net Electricity Production,Hydro,248.8053,GWh
Montenegro,December 2014,Net Electricity Production,Total Combustible Fuels,113.5152,GWh
Montenegro,December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",113.5152,GWh
Montenegro,December 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",248.8053,GWh
Montenegro,December 2014,Total Imports,Electricity,74.6281,GWh
Montenegro,December 2014,Total Exports,Electricity,92.8939,GWh
Montenegro,December 2014,Distribution Losses,Electricity,80.2136,GWh
Montenegro,December 2014,Final Consumption (Calculated),Electricity,263.8411,GWh
Australia,November 2014,Net Electricity Production,Electricity,19827.877,GWh
Australia,November 2014,Net Electricity Production,Hydro,792.324,GWh
Australia,November 2014,Net Electricity Production,Total Combustible Fuels,17582.504,GWh
Australia,November 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",11823.529,GWh
Australia,November 2014,Net Electricity Production,Oil and Petroleum Products,445.522,GWh
Australia,November 2014,Net Electricity Production,Natural Gas,5030.274,GWh
Australia,November 2014,Net Electricity Production,Combustible Renewables,283.179,GWh
Australia,November 2014,Net Electricity Production,Geothermal,0.083,GWh
Australia,November 2014,Net Electricity Production,Solar,561.778,GWh
Australia,November 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2528.551,GWh
Australia,November 2014,Used for pumped storage,Electricity,12.122,GWh
Australia,November 2014,Distribution Losses,Electricity,1047.124,GWh
Australia,November 2014,Final Consumption (Calculated),Electricity,18768.631,GWh
Australia,November 2014,Net Electricity Production,Wind,891.187,GWh
Austria,November 2014,Net Electricity Production,Electricity,5452.81,GWh
Austria,November 2014,Net Electricity Production,Hydro,3415.141,GWh
Austria,November 2014,Net Electricity Production,Total Combustible Fuels,1643.321,GWh
Austria,November 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",623.482,GWh
Austria,November 2014,Net Electricity Production,Oil and Petroleum Products,62.515,GWh
Austria,November 2014,Net Electricity Production,Natural Gas,571.082,GWh
Austria,November 2014,Net Electricity Production,Combustible Renewables,345.844,GWh
Austria,November 2014,Net Electricity Production,Other Combustible Non-Renewables,40.399,GWh
Austria,November 2014,Net Electricity Production,Geothermal,0.03,GWh
Austria,November 2014,Net Electricity Production,Solar,27.28,GWh
Austria,November 2014,Net Electricity Production,Not Specified,1.178,GWh
Austria,November 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4154.154,GWh
Austria,November 2014,Total Imports,Electricity,2191.553,GWh
Austria,November 2014,Total Exports,Electricity,1603.233,GWh
Austria,November 2014,Used for pumped storage,Electricity,540.815,GWh
Austria,November 2014,Distribution Losses,Electricity,295.182,GWh
Austria,November 2014,Final Consumption (Calculated),Electricity,5205.133,GWh
Austria,November 2014,Net Electricity Production,Wind,365.859,GWh
Belgium,November 2014,Net Electricity Production,Electricity,5388.113,GWh
Belgium,November 2014,Net Electricity Production,Nuclear,2056.021,GWh
Belgium,November 2014,Net Electricity Production,Hydro,130.083,GWh
Belgium,November 2014,Net Electricity Production,Total Combustible Fuels,2677.182,GWh
Belgium,November 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",403.579,GWh
Belgium,November 2014,Net Electricity Production,Oil and Petroleum Products,24.069,GWh
Belgium,November 2014,Net Electricity Production,Natural Gas,1645.126,GWh
Belgium,November 2014,Net Electricity Production,Combustible Renewables,491.802,GWh
Belgium,November 2014,Net Electricity Production,Other Combustible Non-Renewables,112.605,GWh
Belgium,November 2014,Net Electricity Production,Solar,98.564,GWh
Belgium,November 2014,Net Electricity Production,Not Specified,48.685,GWh
Belgium,November 2014,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1098.028,GWh
Belgium,November 2014,Total Imports,Electricity,2155.631,GWh
Belgium,November 2014,Total Exports,Electricity,123.747,GWh
Belgium,November 2014,Used for pumped storage,Electricity,129,GWh
Belgium,November 2014,Distribution Losses,Electricity,315.408,GWh
Belgium,November 2014,Final Consumption (Calculated),Electricity,6975.589,GWh
Belgium,November 2014,Net Electricity Production,Wind,377.579,GWh
Canada,November 2014,Net Electricity Production,Electricity,55408.732,GWh
Canada,November 2014,Net Electricity Production,Nuclear,8829.94,GWh
Canada,November 2014,Net Electricity Production,Hydro,32259.771,GWh
Canada,November 2014,Net Electricity Production,Total Combustible Fuels,11716.818,GWh
Canada,November 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",5363.445,GWh
